ID,Shape,Layout,Area,MainArea,Age,Floor,TopSchool,Parking,Balcony,LowStruct,DisTrict,Road,Money
184,電梯大樓,3房2廳3衛,權狀83.6坪,主建46.43坪,11年,14F/26F,0.0,1.0,0.0,0.0,三民區-,美都路,"3,280"
185,電梯大樓,4房2廳3衛,權狀46.35坪,主建37.29坪,37年,9F/12F,0.0,0.0,0.0,0.0,三民區-,美都路,"1,080"
186,電梯大樓,3房2廳2衛,權狀60.61坪,主建29.89坪,10年,2F/15F,0.0,1.0,1.0,0.0,鼓山區-,美術南三路,"2,198"
187,電梯大樓,4房2廳2衛,權狀92.19坪,主建49.82坪,18年,7F/25F,1.0,1.0,1.0,0.0,三民區-,裕誠路,"3,388"
188,透天厝,5房2廳3衛,權狀65.53坪,主建60.78坪,28年,整棟/5F,0.0,0.0,0.0,0.0,前鎮區-,民權二路,"1,098"
189,電梯大樓,6房2廳3衛,權狀106.31坪,主建68.3坪,24年,12F/14F,0.0,0.0,0.0,0.0,鼓山區-,龍水二路,"2,388"
190,電梯大樓,3房2廳3衛,權狀121.18坪,主建68.44坪,15年,12F/29F,0.0,1.0,0.0,0.0,三民區-,十全三路,"3,600"
191,透天厝,4房2廳4衛,權狀59.42坪,主建53.66坪,4年,1F~4F/4F,0.0,0.0,0.0,0.0,左營區-,大順一路,"2,150"
192,電梯大樓,5房2廳4衛,權狀126.09坪,主建63.2坪,8年,14F/28F,1.0,1.0,1.0,0.0,楠梓區-,興泰街,"4,990"
193,公寓,3房2廳1衛,權狀26.44坪,主建20.35坪,42年,5F/5F,0.0,0.0,0.0,1.0,三民區-,覺民路,498
194,電梯大樓,2房1廳1衛,權狀27.32坪,主建16.32坪,17年,11F/13F,1.0,0.0,0.0,0.0,三民區-,大豐一路,928
195,電梯大樓,3房2廳2衛,權狀43.14坪,主建24.16坪,30年,2F/12F,1.0,1.0,1.0,0.0,三民區-,鼎華路,888
196,透天厝,5房2廳3衛,權狀45.52坪,主建43.65坪,40年,B1~4F/4F,0.0,1.0,1.0,0.0,鼓山區-,美術北三路,"1,580"
197,電梯大樓,3房2廳2衛,權狀35.12坪,主建19.23坪,18年,3F/25F,0.0,0.0,0.0,0.0,三民區-,民族一路,938
198,電梯大樓,4房,權狀76.27坪,主建37.66坪,9年,6F/25F,0.0,1.0,0.0,0.0,三民區-,褒揚東街,"2,280"
199,別墅,5房2廳5衛,權狀74.47坪,主建71.6坪,20年,整棟/4F,0.0,1.0,1.0,0.0,左營區-,光興街,"1,798"
200,電梯大樓,6房2廳2衛,權狀73.16坪,主建39.59坪,25年,12F/12F,0.0,1.0,1.0,0.0,左營區-,重平路,"2,480"
201,電梯大樓,3房2廳2衛,權狀35.88坪,主建23.13坪,16年,3F/15F,0.0,0.0,1.0,0.0,三民區-,鼎強街,988
202,別墅,5房2廳3衛,權狀56.6坪,主建52.2坪,4年,整棟/4F,0.0,1.0,1.0,0.0,楠梓區-,大學十八街,"1,680"
203,電梯大樓,3房2廳2衛,權狀47.59坪,主建22.79坪,5年,9F/19F,0.0,1.0,1.0,0.0,左營區-,富國路,"1,398"
204,電梯大樓,4房2廳2衛,權狀45.43坪,主建27.16坪,29年,4F/20F,0.0,1.0,1.0,1.0,左營區-,先勝路,"1,238"
205,電梯大樓,3房2廳2衛,權狀35.87坪,主建23.13坪,17年,3F/15F,0.0,0.0,1.0,0.0,鼓山區-,龍德路,988
206,電梯大樓,6房3廳4衛,權狀135.24坪,主建64坪,2個月,13F/33F,0.0,1.0,1.0,0.0,三民區-,明誠一路,"7,988"
207,電梯大樓,3房2廳2衛,權狀36.34坪,主建23.09坪,18年,2F/15F,0.0,0.0,1.0,1.0,鳳山區-,北明街,"1,450"
208,電梯大樓,3房2廳2衛,權狀38.32坪,主建17.97坪,4年,11F/13F,0.0,1.0,1.0,0.0,鳳山區-,漁南街,"1,080"
209,透天厝,2房2廳2衛,權狀19.36坪,主建19.36坪,51年,整棟/2F,0.0,0.0,1.0,0.0,楠梓區-,大學十一街,598
210,公寓,3房2廳1衛,權狀27.71坪,主建23.62坪,43年,5F/5F,0.0,0.0,1.0,1.0,三民區-,大裕路135巷,398
211,電梯大樓,3房2廳2衛,權狀49坪,主建22.9坪,2年,3F/15F,0.0,1.0,0.0,0.0,三民區-,裕誠路,"1,598"
212,透天厝,5房2廳3衛,權狀59.75坪,主建53.21坪,20年,整棟/4F,0.0,0.0,1.0,0.0,橋頭區-,仕豐南路210巷,"2,280"
213,電梯大樓,3房2廳2衛,權狀54.88坪,主建26.86坪,5年,5F/14F,0.0,1.0,0.0,0.0,前鎮區-,鄭和南路,"1,780"
214,透天厝,5房3廳4衛,權狀84.38坪,主建75.28坪,15年,1F~4F/4F,0.0,1.0,0.0,0.0,鳳山區-,福祥街,"3,480"
215,電梯大樓,3房2廳2衛,權狀53.19坪,主建25.65坪,17年,23F/27F,0.0,1.0,1.0,0.0,楠梓區-,興泰街,"1,968"
216,電梯大樓,4房2廳2衛,權狀49.28坪,主建29.02坪,24年,2F/12F,0.0,1.0,1.0,1.0,左營區-,翠華路,"1,350"
217,電梯大樓,3房2廳2衛,權狀43.6坪,主建21.33坪,11年,5F/15F,1.0,1.0,0.0,0.0,左營區-,博愛二路,"1,328"
218,電梯大樓,3房2廳2衛,權狀31.2坪,主建22.58坪,38年,11F/12F,0.0,0.0,0.0,0.0,左營區-,文慈路170巷,528
219,電梯大樓,4房2廳2衛,權狀52.04坪,主建31.63坪,25年,19F/26F,0.0,0.0,1.0,1.0,左營區-,光興街,"1,698"
220,電梯大樓,4房2廳3衛,權狀53.3坪,主建28.76坪,26年,13F~14F/14F,0.0,0.0,0.0,0.0,左營區-,緯六路,"1,458"
221,電梯大樓,3房2廳2衛,權狀43.86坪,主建23.63坪,27年,11F/19F,0.0,1.0,1.0,0.0,左營區-,新莊一路,"1,468"
222,電梯大樓,2房2廳2衛,權狀35.98坪,主建24.42坪,29年,18F/27F,0.0,0.0,0.0,1.0,左營區-,榮德街,998
223,電梯大樓,3房2廳2衛,權狀38.96坪,主建23.97坪,22年,11F/22F,1.0,0.0,1.0,1.0,鼓山區-,美術東八街,"1,130"
224,公寓,3房2廳2衛,權狀48.37坪,主建29.04坪,30年,4F/5F,0.0,0.0,0.0,0.0,鼓山區-,美術南三路,"1,280"
225,電梯大樓,5房2廳3衛,權狀75.79坪,主建49.9坪,33年,13F/20F,0.0,1.0,0.0,1.0,三民區-,黃興路,"1,888"
226,透天厝,5房2廳5衛,權狀62.9坪,主建56.21坪,8個月,整棟/4F,0.0,0.0,0.0,0.0,梓官區-,公館路,"2,088"
227,電梯大樓,4房2廳2衛,權狀58.14坪,主建30.66坪,7年,2F/20F,1.0,1.0,1.0,0.0,楠梓區-,德富街,"1,680"
228,電梯大樓,3房2廳2衛,權狀44.31坪,主建21.4坪,不詳,6F/15F,0.0,1.0,1.0,0.0,楠梓區-,三山街69巷,"1,280"
229,電梯大樓,4房2廳2衛,權狀88.04坪,主建36.68坪,6年,6F/15F,1.0,1.0,1.0,0.0,左營區-,重立路,"3,960"
230,公寓,4房2廳2衛,權狀45.43坪,主建27.16坪,30年,4F/20F,0.0,1.0,1.0,1.0,左營區-,富國路,"1,238"
231,電梯大樓,4房2廳2衛,權狀62.98坪,主建28.12坪,4年,13F/23F,0.0,1.0,0.0,0.0,鼓山區-,美術東四路,"2,880"
232,電梯大樓,3房2廳2衛,權狀35.15坪,主建25.51坪,44年,4F/12F,0.0,0.0,1.0,1.0,三民區-,建國二路,898
233,別墅,4房2廳3衛,權狀50.98坪,主建46.58坪,2年,整棟/3F,0.0,0.0,0.0,0.0,岡山區-,竹圍西街,"2,380"
234,電梯大樓,3房2廳2衛,權狀40.26坪,主建28.64坪,28年,11F/12F,1.0,0.0,0.0,1.0,苓雅區-,五福一路,"1,058"
235,電梯大樓,5房1廳2衛,權狀40.85坪,主建30.71坪,30年,7F/16F,0.0,0.0,1.0,1.0,楠梓區-,楠泰街,788
236,電梯大樓,3房2廳2衛,權狀27.36坪,主建20.08坪,31年,7F/13F,0.0,0.0,1.0,0.0,楠梓區-,德民路,698
237,電梯大樓,4房3廳3衛,權狀133.13坪,主建70.43坪,9年,4F/35F,1.0,1.0,1.0,0.0,左營區-,華夏路,"3,960"
238,電梯大樓,2房2廳1衛,權狀42.2坪,主建16.5坪,3年,8F/20F,1.0,1.0,0.0,0.0,左營區-,富民路,"1,850"
239,電梯大樓,3房2廳2衛,權狀53.04坪,主建25.52坪,8年,7F/15F,1.0,1.0,1.0,0.0,鼓山區-,美術南五街,"2,388"
240,電梯大樓,3房2廳3衛,權狀83.6坪,主建46.42坪,11年,14F/26F,1.0,1.0,1.0,0.0,鼓山區-,大順一路909巷,"3,280"
241,電梯大樓,開放式格局,權狀13.43坪,主建7.48坪,24年,22F/85F,0.0,0.0,0.0,1.0,苓雅區-,自強三路,228
242,電梯大樓,3房2廳2衛,權狀34.93坪,主建24.75坪,35年,7F/7F,0.0,0.0,1.0,1.0,三民區-,慶雲街39巷,698
243,電梯大樓,4房2廳2衛,權狀62.44坪,主建34.12坪,26年,12F/14F,0.0,1.0,0.0,0.0,三民區-,大福街,"1,360"
244,電梯大樓,3房2廳2衛,權狀41.22坪,主建26.27坪,35年,3F/12F,0.0,0.0,0.0,0.0,新興區-,復興一路,888
245,電梯大樓,1房1廳1衛,權狀17.46坪,主建9.87坪,1年,7F/15F,0.0,0.0,0.0,0.0,苓雅區-,成功一路,808
246,別墅,5房2廳4衛,權狀53坪,主建45.6坪,10年,整棟/4F,0.0,1.0,1.0,0.0,楠梓區-,寶溪北街115巷,"1,880"
247,電梯大樓,3房2廳2衛,權狀48.66坪,主建23.89坪,8年,8F/15F,0.0,1.0,1.0,0.0,左營區-,大中二路,"1,498"
248,電梯大樓,2房1廳1衛,權狀30.34坪,主建13.4坪,2年,8F/15F,0.0,1.0,1.0,0.0,左營區-,至真路,"1,188"
249,電梯大樓,3房2廳2衛,權狀43.86坪,主建23.63坪,27年,11F/19F,0.0,1.0,1.0,0.0,左營區-,光興街,"1,468"
250,電梯大樓,2房2廳2衛,權狀44坪,主建20.73坪,2年,2F/15F,0.0,1.0,1.0,0.0,三民區-,德興街,"1,698"
251,別墅,5房2廳4衛,權狀59.46坪,主建50.04坪,28年,整棟/4F,0.0,0.0,1.0,1.0,大社區-,學府路200巷,"1,668"
252,電梯大樓,4房2廳2衛,權狀63.49坪,主建33.2坪,6年,2F/14F,0.0,1.0,1.0,0.0,仁武區-,霞海中街,"1,968"
253,別墅,5房5廳5衛,權狀144.28坪,主建120.46坪,16年,1F~5F/5F,0.0,0.0,1.0,1.0,前鎮區-,修成街25巷,"6,380"
254,電梯大樓,3房2廳2衛,權狀40.62坪,主建23.79坪,17年,11F/15F,0.0,1.0,1.0,0.0,左營區-,先勝路,"1,138"
255,電梯大樓,3房2廳2衛,權狀41.59坪,主建20.3坪,9年,11F/24F,0.0,1.0,1.0,0.0,左營區-,博愛四路,"1,757"
256,電梯大樓,4房2廳2衛,權狀73.92坪,主建34.36坪,20年,22F/23F,0.0,1.0,0.0,0.0,鼓山區-,美術東八街,"2,888"
257,電梯大樓,2房2廳1衛,權狀57.21坪,主建27.61坪,16年,15F/15F,0.0,1.0,1.0,0.0,鼓山區-,河西一路,"2,350"
258,電梯大樓,2房2廳1衛,權狀39.94坪,主建18.6坪,19年,13F/14F,0.0,1.0,1.0,1.0,鼓山區-,美術東二路,"1,498"
259,電梯大樓,3房2廳2衛,權狀66.88坪,主建35.61坪,8年,3F/24F,0.0,1.0,1.0,0.0,鼓山區-,龍水二路,"2,688"
260,電梯大樓,4房2廳3衛,權狀101.32坪,主建51.23坪,11年,7F/27F,0.0,1.0,1.0,0.0,鼓山區-,美術東二路,"4,630"
261,電梯大樓,3房2廳2衛,權狀53.27坪,主建27.26坪,9年,7F/15F,0.0,1.0,1.0,0.0,鼓山區-,龍水二路,"2,368"
262,電梯大樓,3房2廳2衛,權狀55.43坪,主建27.07坪,6年,10F/24F,0.0,1.0,1.0,0.0,鼓山區-,鼓山三路,"2,228"
263,電梯大樓,開放式格局,權狀74.2坪,主建34.92坪,10年,1F~2F/15F,0.0,1.0,1.0,0.0,三民區-,陽明路,"4,380"
264,電梯大樓,3房2廳2衛,權狀46.91坪,主建19.65坪,1年,20F/24F,0.0,1.0,1.0,0.0,三民區-,美都路,"1,788"
265,電梯大樓,4房2廳2衛,權狀59.35坪,主建31.65坪,17年,7F/15F,0.0,1.0,1.0,0.0,三民區-,灣中街,"1,980"
266,電梯大樓,4房2廳2衛,權狀59.35坪,主建31.65坪,17年,7F/15F,0.0,1.0,1.0,0.0,三民區-,灣中街,"1,980"
267,電梯大樓,2房2廳2衛,權狀31.09坪,主建14.25坪,2年,7F/15F,0.0,0.0,0.0,0.0,三民區-,順昌街,"1,058"
268,電梯大樓,3房2廳2衛,權狀46.91坪,主建19.65坪,1年,20F/24F,0.0,1.0,1.0,0.0,三民區-,美都路,"1,788"
269,電梯大樓,3房2廳2衛,權狀45.84坪,主建19.14坪,2年,12F/15F,0.0,1.0,1.0,0.0,三民區-,自立一路,"1,780"
270,電梯大樓,3房2廳2衛,權狀36.76坪,主建26.25坪,29年,9F/11F,0.0,0.0,1.0,1.0,岡山區-,竹圍東街152巷,808
271,電梯大樓,3房2廳2衛,權狀29.43坪,主建19.06坪,6個月,2F/6F,0.0,1.0,1.0,1.0,橋頭區-,仕隆路林厝巷,"1,198"
272,電梯大樓,2房1廳2衛,權狀20.43坪,主建15.54坪,7個月,2F/6F,0.0,0.0,1.0,1.0,橋頭區-,仕隆路林厝巷,728
273,電梯大樓,3房2廳2衛,權狀26.78坪,主建18.72坪,不詳,6F/9F,0.0,0.0,1.0,1.0,橋頭區-,芋寮村信義巷,768
274,電梯大樓,4房2廳2衛,權狀58.58坪,主建27.44坪,13年,5F/15F,0.0,1.0,0.0,0.0,苓雅區-,三多二路,"1,998"
275,電梯大樓,3房2廳2衛,權狀54.71坪,主建27.67坪,10年,10F/15F,1.0,1.0,1.0,0.0,鳳山區-,福誠三街,"2,380"
276,電梯大樓,3房2廳2衛,權狀47.9坪,主建24.44坪,8年,17F/23F,0.0,1.0,1.0,0.0,楠梓區-,土庫二路,"1,458"
277,電梯大樓,2房2廳1衛,權狀23.97坪,主建16坪,4年,2F/15F,0.0,1.0,1.0,0.0,楠梓區-,創新路,738
278,透天厝,5房2廳5衛,權狀58.94坪,主建53.84坪,2個月,1F~5F/5F,0.0,0.0,1.0,0.0,楠梓區-,芎蕉三街126巷,"2,580"
279,電梯大樓,3房2廳2衛,權狀42.52坪,主建22.18坪,5年,3F/14F,0.0,1.0,0.0,0.0,楠梓區-,楠梓路1巷,"1,498"
280,電梯大樓,2房1廳1衛,權狀24.67坪,主建13.72坪,15年,2F/15F,0.0,0.0,0.0,0.0,楠梓區-,榮新街,738
281,電梯大樓,3房2廳2衛,權狀32.44坪,主建22.64坪,30年,5F/6F,0.0,0.0,0.0,0.0,楠梓區-,加仁路41巷,988
282,電梯大樓,3房2廳2衛,權狀41.85坪,主建18.42坪,6年,12F/15F,0.0,0.0,0.0,0.0,楠梓區-,朝明路116巷,"1,298"
283,電梯大樓,3房2廳2衛,權狀53.94坪,主建30.51坪,13年,4F/14F,0.0,0.0,1.0,0.0,左營區-,緯六路,"1,380"
284,電梯大樓,3房2廳2衛,權狀49.61坪,主建25.04坪,23年,17F/26F,1.0,1.0,0.0,0.0,左營區-,新莊一路,"1,598"
285,電梯大樓,4房2廳2衛,權狀75.05坪,主建38.35坪,4年,19F/24F,1.0,1.0,1.0,0.0,左營區-,文川路,"2,980"
286,電梯大樓,3房2廳2衛,權狀29.92坪,主建19.88坪,27年,10F/10F,0.0,0.0,1.0,1.0,左營區-,民族一路901巷,838
287,電梯大樓,2房2廳1衛,權狀25.49坪,主建16.54坪,18年,3F/14F,1.0,0.0,1.0,1.0,鼓山區-,裕國街,968
288,電梯大樓,4房2廳2衛,權狀62.98坪,主建28.12坪,4年,13F/23F,0.0,1.0,0.0,0.0,鼓山區-,美術東四路,"2,880"
289,電梯大樓,3房2廳2衛,權狀39.18坪,主建17.02坪,3個月,20F/24F,0.0,0.0,0.0,0.0,鼓山區-,美術東四路,"1,680"
290,電梯大樓,開放式格局,權狀97.89坪,主建46.85坪,10年,19F/21F,1.0,1.0,0.0,0.0,鼓山區-,美術北五街,"2,980"
291,電梯大樓,4房2廳2衛,權狀35.66坪,主建27.84坪,30年,4F/12F,0.0,0.0,0.0,1.0,三民區-,大中一路235巷,700
292,電梯大樓,3房2廳2衛,權狀39.2坪,主建21.63坪,26年,16F/17F,0.0,0.0,0.0,0.0,大寮區-,內坑路,800
293,電梯大樓,4房2廳2衛,權狀62.42坪,主建35.07坪,17年,9F/12F,0.0,1.0,1.0,0.0,岡山區-,岡山路,"1,388"
294,透天厝,4房2廳3衛,權狀38.33坪,主建35.84坪,38年,整棟/3F,0.0,0.0,0.0,0.0,苓雅區-,建國一路64巷,"1,320"
295,電梯大樓,2房2廳1衛,權狀35.79坪,主建14.31坪,1年,2F/15F,0.0,0.0,0.0,0.0,苓雅區-,建國一路,"1,158"
296,電梯大樓,3房2廳2衛,權狀44.05坪,主建21.58坪,5年,14F/15F,0.0,1.0,1.0,1.0,前鎮區-,武德街,"1,680"
297,透天厝,4房2廳4衛,權狀80.93坪,主建74.96坪,8年,整棟/4F,0.0,0.0,1.0,0.0,鳳山區-,保義街,"2,880"
298,透天厝,5房2廳5衛,權狀54.17坪,主建54.17坪,2個月,1F~5F/5F,0.0,1.0,1.0,0.0,楠梓區-,芎蕉三街126巷,"2,580"
299,電梯大樓,3房2廳2衛,權狀47.83坪,主建22.64坪,9年,11F/15F,0.0,1.0,0.0,0.0,楠梓區-,大學二十六街,"1,258"
300,公寓,2房2廳1衛,權狀31.57坪,主建13.56坪,7年,5F/15F,0.0,1.0,0.0,0.0,楠梓區-,朝明路116巷,868
301,電梯大樓,3房2廳2衛,權狀41.56坪,主建20.8坪,9年,9F/15F,0.0,1.0,0.0,0.0,楠梓區-,廣昌街,"1,238"
302,電梯大樓,2房2廳2衛,權狀39.18坪,主建17.02坪,6個月,12F/24F,0.0,1.0,1.0,0.0,鼓山區-,美術東四路,"1,930"
303,電梯大樓,3房2廳2衛,權狀50.24坪,主建23.64坪,2個月,26F/27F,0.0,1.0,1.0,1.0,三民區-,建國三路,"2,188"
304,電梯大樓,4房2廳2衛,權狀62.54坪,主建33.86坪,18年,2F/15F,0.0,1.0,1.0,1.0,三民區-,教仁路,"1,980"
305,電梯大樓,3房2廳2衛,權狀77.06坪,主建40.5坪,6年,11F/15F,0.0,1.0,1.0,0.0,前金區-,成功一路,"2,798"
306,電梯大樓,2房2廳1衛,權狀24.6坪,主建13.84坪,12年,11F/15F,0.0,0.0,1.0,0.0,前金區-,七賢二路,888
307,電梯大樓,4房2廳2衛,權狀77.07坪,主建40.57坪,6年,11F/15F,1.0,1.0,0.0,0.0,前金區-,成功一路,"2,798"
308,透天厝,4房2廳3衛,權狀50.97坪,主建46.57坪,2年,整棟/3F,0.0,0.0,0.0,0.0,岡山區-,竹圍西街,"2,380"
309,電梯大樓,4房2廳2衛,權狀62.42坪,主建35.08坪,17年,9F/12F,0.0,1.0,1.0,0.0,岡山區-,岡山路,"1,388"
310,電梯大樓,4房2廳2衛,權狀71.71坪,主建35.43坪,6年,6F/24F,0.0,1.0,1.0,0.0,橋頭區-,橋新一路,"2,760"
311,電梯大樓,開放式格局,權狀160.86坪,主建82.46坪,16年,11F/24F,0.0,1.0,0.0,0.0,苓雅區-,四維三路,"4,988"
312,公寓,3房2廳2衛,權狀28.58坪,主建22.01坪,40年,5F/5F,0.0,0.0,1.0,1.0,前鎮區-,二聖一路206巷,498
313,電梯大樓,2房2廳2衛,權狀26.43坪,主建14.46坪,2個月,2F/15F,0.0,1.0,1.0,0.0,前鎮區-,康和路,928
314,電梯大樓,1房1廳1衛,權狀11.39坪,主建6.63坪,28年,16F/21F,0.0,0.0,1.0,0.0,前鎮區-,一心二路,358
315,電梯大樓,2房2廳1衛,權狀27.98坪,主建14.57坪,17年,11F/15F,0.0,1.0,1.0,0.0,左營區-,大中二路,928
316,電梯大樓,2房2廳1衛,權狀39.94坪,主建18.75坪,19年,13F/14F,0.0,1.0,1.0,1.0,鼓山區-,美術東二路,"1,498"
317,電梯大樓,3房2廳2衛,權狀40.46坪,主建20.89坪,7個月,9F/18F,0.0,1.0,1.0,0.0,三民區-,順昌街,"1,650"
318,電梯大樓,4房2廳3衛,權狀86.44坪,主建50.57坪,28年,9F~10F/10F,0.0,1.0,1.0,1.0,鳥松區-,明湖路,"1,650"
319,電梯大樓,3房2廳2衛,權狀46.22坪,主建22.87坪,6年,10F/15F,0.0,1.0,0.0,0.0,楠梓區-,金和街168巷,"1,398"
320,電梯大樓,1房1廳1衛,權狀5.16坪,主建5.16坪,44年,12F/12F,0.0,0.0,1.0,0.0,新興區-,五福二路,188
321,電梯大樓,3房2廳2衛,權狀52.55坪,主建28.96坪,17年,2F/13F,1.0,1.0,0.0,0.0,岡山區-,勵志二路,"1,088"
322,電梯大樓,5房2廳3衛,權狀98.96坪,主建44.05坪,5年,9F/24F,0.0,1.0,1.0,0.0,橋頭區-,經武路,"2,968"
323,電梯大樓,3房2廳2衛,權狀57.8坪,主建23.03坪,8年,9F/10F,0.0,1.0,0.0,0.0,仁武區-,八德北路,"1,398"
324,電梯大樓,4房2廳2衛,權狀57.4坪,主建38坪,33年,4F/19F,0.0,0.0,1.0,1.0,苓雅區-,中華四路19巷,968
325,透天厝,3房2廳5衛,權狀122.1坪,主建115.3坪,2年,1F~5F/5F,0.0,1.0,1.0,0.0,苓雅區-,苓中路21巷,"4,980"
326,電梯大樓,2房2廳1衛,權狀38.38坪,主建15.49坪,6年,13F/15F,0.0,1.0,0.0,0.0,仁武區-,京吉五路,"1,098"
327,電梯大樓,3房2廳4衛,權狀121.29坪,主建60.91坪,10年,9F/41F,0.0,1.0,1.0,0.0,苓雅區-,新田路,"4,980"
328,電梯大樓,5房2廳3衛,權狀92.93坪,主建56.18坪,17年,15F/15F,0.0,0.0,0.0,0.0,前鎮區-,鄭和南路,"2,698"
329,電梯大樓,2房2廳2衛,權狀23.6坪,主建13.8坪,不詳,5F/5F,0.0,0.0,1.0,1.0,前鎮區-,瑞文街,798
330,電梯大樓,5房3廳5衛,權狀242坪,主建137坪,15年,12F/12F,0.0,1.0,1.0,0.0,前鎮區-,民權二路,"7,200"
331,電梯大樓,2房2廳2衛,權狀49.5坪,主建25.7坪,5年,24F/29F,1.0,1.0,1.0,0.0,前鎮區-,復興三路,"2,300"
332,電梯大樓,3房2廳1衛,權狀35.1坪,主建21.84坪,29年,13F/16F,0.0,0.0,1.0,1.0,鳳山區-,文衡路,849
333,電梯大樓,4房2廳2衛,權狀60.86坪,主建30.29坪,16年,5F/28F,1.0,1.0,1.0,0.0,鳳山區-,建國路三段,"1,880"
334,電梯大樓,3房2廳2衛,權狀35.39坪,主建22.05坪,26年,17F/23F,0.0,1.0,1.0,1.0,鳳山區-,建國路三段,899
335,電梯大樓,3房2廳2衛,權狀49.34坪,主建24.46坪,11年,3F/15F,0.0,1.0,1.0,0.0,鳳山區-,八德路,"1,780"
336,電梯大樓,3房2廳2衛,權狀36.9坪,主建18.86坪,1年,6F/13F,0.0,1.0,1.0,0.0,楠梓區-,惠正街,"1,268"
337,電梯大樓,3房2廳2衛,權狀37.83坪,主建22.96坪,16年,6F/15F,0.0,0.0,0.0,0.0,左營區-,海明街,"1,038"
338,電梯大樓,2房1廳1衛,權狀27.85坪,主建12.8坪,1年,5F/13F,0.0,1.0,1.0,0.0,楠梓區-,惠正街,880
339,電梯大樓,3房2廳2衛,權狀61.57坪,主建26.62坪,3年,23F/28F,0.0,1.0,1.0,0.0,左營區-,博愛二路,"2,585"
340,電梯大樓,5房3廳3衛,權狀60.19坪,主建37.82坪,31年,1F/6F,0.0,0.0,0.0,0.0,左營區-,自由二路6巷,"1,450"
341,電梯大樓,3房2廳2衛,權狀43.59坪,主建21.33坪,11年,5F/15F,1.0,1.0,1.0,0.0,楠梓區-,興泰街,"1,328"
342,電梯大樓,3房2廳2衛,權狀32.44坪,主建22.64坪,30年,5F/6F,0.0,1.0,1.0,1.0,楠梓區-,加仁路41巷,988
343,電梯大樓,2房1廳1衛,權狀24.67坪,主建13.72坪,15年,2F/15F,0.0,0.0,0.0,0.0,楠梓區-,榮新街,758
344,電梯大樓,2房2廳1衛,權狀31.14坪,主建16.25坪,8年,13F/14F,0.0,1.0,1.0,0.0,楠梓區-,青埔街,"1,118"
345,電梯大樓,2房2廳2衛,權狀27.44坪,主建13.25坪,1年,14F/15F,0.0,0.0,0.0,0.0,楠梓區-,大學西路,968
346,電梯大樓,4房2廳2衛,權狀72.38坪,主建36.22坪,9年,11F/21F,0.0,1.0,1.0,0.0,鼓山區-,美術北五街,"2,380"
347,電梯大樓,3房1廳2衛,權狀47.44坪,主建33坪,34年,7F/12F,1.0,0.0,1.0,1.0,三民區-,繼光街,858
348,電梯大樓,4房4衛,權狀29.05坪,主建15.95坪,27年,13F/14F,0.0,1.0,1.0,0.0,三民區-,鼎瑞街,766
349,電梯大樓,4房2廳2衛,權狀67.63坪,主建35.57坪,10年,10F/15F,0.0,1.0,1.0,0.0,三民區-,中華二路,"2,380"
350,電梯大樓,3房2廳2衛,權狀46.12坪,主建23.75坪,不詳,15F/31F,0.0,1.0,1.0,0.0,三民區-,十全二路,"1,800"
351,電梯大樓,4房2廳2衛,權狀50.61坪,主建36.34坪,29年,8F/24F,0.0,0.0,0.0,0.0,三民區-,大中一路,"1,090"
352,電梯大樓,3房2廳2衛,權狀49.03坪,主建22.65坪,7年,6F/15F,1.0,1.0,1.0,0.0,三民區-,褒揚東街,"1,880"
353,透天厝,5房2廳4衛,權狀74.85坪,主建69.58坪,6年,整棟/5F,1.0,0.0,0.0,0.0,大社區-,三民路234巷,"2,160"
354,透天厝,4房2廳4衛,權狀70.84坪,主建67.95坪,2年,1F~4F/4F,0.0,0.0,1.0,0.0,大寮區-,永芳路,"2,180"
355,電梯大樓,3房2廳2衛,權狀46.11坪,主建22.21坪,1年,6F/15F,1.0,1.0,1.0,0.0,仁武區-,北屋北街,"1,398"
356,透天厝,3房3廳4衛,權狀31.82坪,主建31.82坪,不詳,整棟/2F,0.0,0.0,0.0,0.0,苓雅區-,漢昌街84巷,"1,688"
357,電梯大樓,4房2廳2衛,權狀58.58坪,主建27.44坪,13年,5F/15F,0.0,1.0,0.0,0.0,苓雅區-,三多二路,"1,998"
358,電梯大樓,4房2廳2衛,權狀43.47坪,主建28.01坪,33年,15F/22F,0.0,0.0,1.0,1.0,前鎮區-,大禹街,988
359,電梯大樓,3房2廳2衛,權狀50.57坪,主建20.41坪,3年,2F/25F,0.0,1.0,1.0,0.0,鳳山區-,和德街,"1,598"
360,電梯大樓,3房2廳2衛,權狀41.43坪,主建23.63坪,6年,15F/15F,0.0,0.0,1.0,0.0,楠梓區-,大學六十二街,"1,058"
361,電梯大樓,3房2廳2衛,權狀41.43坪,主建23.63坪,6年,15F/15F,0.0,0.0,1.0,0.0,楠梓區-,大學六十二街,"1,058"
362,電梯大樓,2房2廳1衛,權狀33.32坪,主建19.02坪,10年,4F/15F,0.0,1.0,0.0,0.0,楠梓區-,大學二十六街,"1,088"
363,電梯大樓,2房2廳1衛,權狀27.73坪,主建15.52坪,19年,2F/14F,0.0,0.0,0.0,0.0,楠梓區-,清豐二路306巷,738
364,電梯大樓,2房2廳1衛,權狀29.51坪,主建20.25坪,34年,4F/7F,0.0,0.0,0.0,0.0,楠梓區-,加宏路,598
